Landfill_ID,Water_Body_Name,Distance_km
795.0,"USGS 011006712 MERRIMACK RIVER NEAR HAVERHILL, MA",9872.857683361355
795.0,"USGS 01107102 TOWN RIVER AT HAYWARD ST, BRIDGEWATER, MA",9943.519288644646
796.0,"USGS 01094450 NORTH NASHUA RIVER AT NORTH LEOMINSTER, MA",9964.615480425715
796.0,"USGS 01094455 NORTH NASHUA RIVER AT LEOMINSTER, MA",9965.931414773768
796.0,"USGS 01094950 STILLWATER RIVER AT WEST STERLING, MA",9976.75329413636
796.0,"USGS 01095920 NASHUA RIVER NEAR AYER, MA",9956.139510669447
796.0,"USGS 01096603 ASSABET RIVER NEAR WESTBOROUGH, MA",9987.087742379923
796.0,"USGS 01096870 ASSABET RIVER AT COX ST NEAR HUDSON, MA",9971.752850207085
796.0,"USGS 01097000 ASSABET RIVER AT MAYNARD, MA",9965.089130753515
796.0,"USGS 01097050 ASSABET RIVER AT MAIN ST NEAR CONCORD, MA",9960.5040761944
796.0,"USGS 01097390 ASSABET RIVER AT RT 2 NEAR CONCORD, MA",9959.647509485028
796.0,"USGS 01098704 WARD BROOK NEAR MARLBOROUGH, MA",9974.702473731717
796.0,"USGS 01098705 SEWAGE BROOK NEAR MARLBOROUGH, MA",9974.674230456727
796.0,"USGS 01099000 CONCORD RIVER AT LOWELL, MA",9940.07839022117
796.0,"USGS 01100000 MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA",9938.284333173007
796.0,"USGS 01100500 MERRIMACK RIVER AT LAWRENCE, MA",9927.161211659459
796.0,"USGS 01103280 CHARLES RIVER AT MEDWAY, MA",9992.138693983296
796.0,"USGS 01103305 CHARLES RIVER NEAR MILLIS, MA",9991.823347512038
796.0,"USGS 01107100 TOWN RIVER AT BRIDGEWATER, MA",9991.271545649666
796.0,"USGS 01109650 BLACKSTONE RIVER RT 146 AT WORCESTER, MA",9997.575725795114
796.0,"USGS 01109660 BLACKSTONE RIVER NEAR MILLBURY, MA",9999.383312819782
796.0,"USGS 01170006 DEERFIELD R, STILLWATER BR, AT WEST DEERFIELD, MA",9997.329323270966
796.0,"USGS 01170150 GREEN RIVER NEAR GREENFIELD, MA",9984.798271638461
796.0,"USGS 01177000 CHICOPEE RIVER AT INDIAN ORCHARD, MA",10030.028226634842
796.0,"USGS 01181008 WESTFIELD RIVER AT HUNTINGTON, MA",10035.925435148236
796.0,"USGS 01185500 WEST BRANCH FARMINGTON RIVER NEAR NEW BOSTON, MA",10057.71128283324
796.0,"USGS 01197134 HOUSATONIC RIVER AT NEW LENOX, MA",10031.698477026528
796.0,"USGS 01197500 HOUSATONIC RIVER NEAR GREAT BARRINGTON, MA",10051.963492223098
796.0,"USGS 01332500 HOOSIC RIVER NEAR WILLIAMSTOWN, MA",9997.975538451106
796.0,"USGS 01096720 ASSABET RIVER AT BOUNDARY ST. NR NORTHBOROUGH, MA",9980.093005221503
796.0,"USGS 01095505 NASHUA RIVER 0.4 MI UPSTREAM RT 110 AT CLINTON, MA",9973.585711007026
796.0,"USGS 423033071185001 CONCORD R RT225 CARLISLE-BEDFORD, MA",9952.477928594477
796.0,USGS 423506071171401 CONCORD R POLLAND ST,9943.943854345876
796.0,USGS 421700071381901 ASSABET RIVER DS FROM WESTBOROUGH WTP AT ROUTE 9,9986.698459363635
796.0,"USGS 01096725 ASSABET RIVER, DS MARLBOROUGH WWTP",9979.635152202778
796.0,"USGS 01183610 WESTFIELD RIVER AT BRIDGE ST AT NORTH AGAWAM, MA",10040.444927889044
796.0,"USGS 01173515 WARE RIVER NEAR PALMER, MA.",10018.71847951966
796.0,"USGS 01100475 MERRIMACK R AT ABE BASHARA BOAT HOUSE LAWRENCE, MA",9929.194237036156
796.0,"USGS 01106444 SALISBURY PLAIN R NR MATFIELD ST E BRIDGEWATER, MA",9987.564170372289
796.0,"USGS 01106438 SALISBURY PLAIN R AT SARGENT'S WAY, BROCKTON, MA",9986.957819169256
796.0,"USGS 01095506 NASHUA RIVER AT ROUTE 110, CLINTON, MA",9973.224666218168
796.0,"USGS 01168305 COLD RIVER NEAR CHARLEMONT, MA",9996.70849888885
796.0,"USGS 01094445 NORTH NASHUA R NR LANIDES LN, E. FITCHBURG, MA",9964.04436382774
796.0,"USGS 01331393 HOOSIC RIVER NEAR GROVE STREET, ADAMS, MA",10007.310852927181
796.0,"USGS 01096876 ASSEBET RIVER AT ROUTE 62, HUDSON, MA",9970.55353318157
796.0,"USGS 01094465 NORTH NASHUA RIVER AT MECHANIC ST, LEOMINSTER, MA",9966.202834663816
796.0,"USGS 01109048 THREEMILE RIVER AT NORTON AVE, TAUNTON, MA",10004.222619463182
796.0,"USGS 01109043 THREEMILE RIVER AT CRANE ST, TAUNTON, MA",10003.10284542069
796.0,"USGS 01107799 NEMASKET RIVER AT PLYMOUTH ST, MIDDLEBOROUGH, MA",9996.940758638759
796.0,"USGS 01107798 NEMASKET R AT OLIVER MILL PARK, MIDDLEBOROUGH, MA",9998.067004934679
796.0,"USGS 01103139 CHARLES RIVER AT MELLEN STREET, MILFORD, MA",9998.425345056705
796.0,"USGS 01103138 CHARLES RIVER AT MILFORD SEWER PLANT, MILFORD, MA",9998.332325724623
796.0,"USGS 01166630 MILLERS RIVER AT BRIDGE STREET, MILLERS FALLS, MA",9987.205013648336
796.0,"USGS 010965043 NASHUA RIVER DOWNSTREAM, PEPPERELL, MA",9944.601083767788
796.0,"USGS 010965042 NASHUA RIVER UPSTREAM, PEPPERELL, MA",9945.010340658513
796.0,"USGS 01108415 TAUNTON RIVER DOWNSTREAM, TAUNTON, MA",10008.502197824993
796.0,"USGS 01108414 TAUNTON RIVER UPSTREAM, TAUNTON, MA",10007.532382240744
796.0,"USGS 01095862 NASHUA RIVER NEAR MCPHERSON ROAD, SHIRLEY, MA",9958.500802122979
796.0,"USGS 01098880 CONCORD RIVER NEAR LOWELL ROAD, CONCORD, MA",9958.240538504853
796.0,"USGS 01362147 WRIGHT BROOK NEAR MOUNT WASHINGTON, MA",10068.989257664414
796.0,"USGS 01097026 ASSABET RIVER AT POWDERMILL RD AT ACTON, MA",9963.459167067376
796.0,"USGS 011006065 SHAWSHEEN RIVER AT BRIDGE STREET NR TEWKSBURY, MA",9939.669028359887
796.0,"USGS 01108050 SAWMILL BROOK AT CONANT ST BRIDGEWATER, MA",9994.553370808297
796.0,"USGS 01108055 SAWMILL BROOK AT ROUTE 28, BRIDGEWATER, MA",9995.898416264834
796.0,"USGS 011006712 MERRIMACK RIVER NEAR HAVERHILL, MA",9918.227979071193
796.0,"USGS 01107102 TOWN RIVER AT HAYWARD ST, BRIDGEWATER, MA",9990.504924363508
775.0,"USGS 01094450 NORTH NASHUA RIVER AT NORTH LEOMINSTER, MA",9965.743539197414
775.0,"USGS 01094455 NORTH NASHUA RIVER AT LEOMINSTER, MA",9967.059465796012
775.0,"USGS 01094950 STILLWATER RIVER AT WEST STERLING, MA",9977.881356951793
775.0,"USGS 01095920 NASHUA RIVER NEAR AYER, MA",9957.26752435574
775.0,"USGS 01096603 ASSABET RIVER NEAR WESTBOROUGH, MA",9988.215686636324
775.0,"USGS 01096870 ASSABET RIVER AT COX ST NEAR HUDSON, MA",9972.880788325483
775.0,"USGS 01097000 ASSABET RIVER AT MAYNARD, MA",9966.217035801768
775.0,"USGS 01097050 ASSABET RIVER AT MAIN ST NEAR CONCORD, MA",9961.631961605055
775.0,"USGS 01097390 ASSABET RIVER AT RT 2 NEAR CONCORD, MA",9960.775398356409
775.0,"USGS 01098704 WARD BROOK NEAR MARLBOROUGH, MA",9975.830375578058
775.0,"USGS 01098705 SEWAGE BROOK NEAR MARLBOROUGH, MA",9975.802130237174
775.0,"USGS 01099000 CONCORD RIVER AT LOWELL, MA",9941.20628486226
775.0,"USGS 01100000 MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA",9939.412233244397
775.0,"USGS 01100500 MERRIMACK RIVER AT LAWRENCE, MA",9928.289063323311
775.0,"USGS 01103280 CHARLES RIVER AT MEDWAY, MA",9993.266482201565
775.0,"USGS 01103305 CHARLES RIVER NEAR MILLIS, MA",9992.951120316588
775.0,"USGS 01107100 TOWN RIVER AT BRIDGEWATER, MA",9992.399065975489
775.0,"USGS 01109650 BLACKSTONE RIVER RT 146 AT WORCESTER, MA",9998.703719257805
775.0,"USGS 01109660 BLACKSTONE RIVER NEAR MILLBURY, MA",10000.511298486017
775.0,"USGS 01170006 DEERFIELD R, STILLWATER BR, AT WEST DEERFIELD, MA",9998.457666278815
775.0,"USGS 01170150 GREEN RIVER NEAR GREENFIELD, MA",9985.92663077676
775.0,"USGS 01177000 CHICOPEE RIVER AT INDIAN ORCHARD, MA",10031.156469846082
775.0,"USGS 01181008 WESTFIELD RIVER AT HUNTINGTON, MA",10037.053790702847
775.0,"USGS 01185500 WEST BRANCH FARMINGTON RIVER NEAR NEW BOSTON, MA",10058.839665386007
775.0,"USGS 01197134 HOUSATONIC RIVER AT NEW LENOX, MA",10032.82693464927
775.0,"USGS 01197500 HOUSATONIC RIVER NEAR GREAT BARRINGTON, MA",10053.091952339637
775.0,"USGS 01332500 HOOSIC RIVER NEAR WILLIAMSTOWN, MA",9999.104014505836
775.0,"USGS 01096720 ASSABET RIVER AT BOUNDARY ST. NR NORTHBOROUGH, MA",9981.22095722743
775.0,"USGS 01095505 NASHUA RIVER 0.4 MI UPSTREAM RT 110 AT CLINTON, MA",9974.7137138937
775.0,"USGS 423033071185001 CONCORD R RT225 CARLISLE-BEDFORD, MA",9953.605794862047
775.0,USGS 423506071171401 CONCORD R POLLAND ST,9945.071731171935
775.0,USGS 421700071381901 ASSABET RIVER DS FROM WESTBOROUGH WTP AT ROUTE 9,9987.826404712074
775.0,"USGS 01096725 ASSABET RIVER, DS MARLBOROUGH WWTP",9980.763104361165
775.0,"USGS 01183610 WESTFIELD RIVER AT BRIDGE ST AT NORTH AGAWAM, MA",10041.573196736208
775.0,"USGS 01173515 WARE RIVER NEAR PALMER, MA.",10019.846667960466
775.0,"USGS 01100475 MERRIMACK R AT ABE BASHARA BOAT HOUSE LAWRENCE, MA",9930.32209586718
775.0,"USGS 01106444 SALISBURY PLAIN R NR MATFIELD ST E BRIDGEWATER, MA",9988.691712022315
775.0,"USGS 01106438 SALISBURY PLAIN R AT SARGENT'S WAY, BROCKTON, MA",9988.08538080031
775.0,"USGS 01095506 NASHUA RIVER AT ROUTE 110, CLINTON, MA",9974.352669956037
775.0,"USGS 01168305 COLD RIVER NEAR CHARLEMONT, MA",9997.836926942726
775.0,"USGS 01094445 NORTH NASHUA R NR LANIDES LN, E. FITCHBURG, MA",9965.172426178235
775.0,"USGS 01331393 HOOSIC RIVER NEAR GROVE STREET, ADAMS, MA",10008.439315036148
775.0,"USGS 01096876 ASSEBET RIVER AT ROUTE 62, HUDSON, MA",9971.68146372512
775.0,"USGS 01094465 NORTH NASHUA RIVER AT MECHANIC ST, LEOMINSTER, MA",9967.330880201942
775.0,"USGS 01109048 THREEMILE RIVER AT NORTON AVE, TAUNTON, MA",10005.35021703289
775.0,"USGS 01109043 THREEMILE RIVER AT CRANE ST, TAUNTON, MA",10004.230451092706
775.0,"USGS 01107799 NEMASKET RIVER AT PLYMOUTH ST, MIDDLEBOROUGH, MA",9998.06822233049
775.0,"USGS 01107798 NEMASKET R AT OLIVER MILL PARK, MIDDLEBOROUGH, MA",9999.19445728738
775.0,"USGS 01103139 CHARLES RIVER AT MELLEN STREET, MILFORD, MA",9999.553179505874
775.0,"USGS 01103138 CHARLES RIVER AT MILFORD SEWER PLANT, MILFORD, MA",9999.46016373514
775.0,"USGS 01166630 MILLERS RIVER AT BRIDGE STREET, MILLERS FALLS, MA",9988.333329465846
775.0,"USGS 010965043 NASHUA RIVER DOWNSTREAM, PEPPERELL, MA",9945.729102992507
775.0,"USGS 010965042 NASHUA RIVER UPSTREAM, PEPPERELL, MA",9946.138360491865
775.0,"USGS 01108415 TAUNTON RIVER DOWNSTREAM, TAUNTON, MA",10009.629744677777
775.0,"USGS 01108414 TAUNTON RIVER UPSTREAM, TAUNTON, MA",10008.659926204487
775.0,"USGS 01095862 NASHUA RIVER NEAR MCPHERSON ROAD, SHIRLEY, MA",9959.628810187918
775.0,"USGS 01098880 CONCORD RIVER NEAR LOWELL ROAD, CONCORD, MA",9959.368411121604
775.0,"USGS 01362147 WRIGHT BROOK NEAR MOUNT WASHINGTON, MA",10070.11772665398
775.0,"USGS 01097026 ASSABET RIVER AT POWDERMILL RD AT ACTON, MA",9964.587065246475
775.0,"USGS 011006065 SHAWSHEEN RIVER AT BRIDGE STREET NR TEWKSBURY, MA",9940.796865746963
775.0,"USGS 01108050 SAWMILL BROOK AT CONANT ST BRIDGEWATER, MA",9995.680868828864
775.0,"USGS 01108055 SAWMILL BROOK AT ROUTE 28, BRIDGEWATER, MA",9997.02591615038
775.0,"USGS 011006712 MERRIMACK RIVER NEAR HAVERHILL, MA",9919.3558202338
775.0,"USGS 01107102 TOWN RIVER AT HAYWARD ST, BRIDGEWATER, MA",9991.632433954992
788.0,"USGS 01094450 NORTH NASHUA RIVER AT NORTH LEOMINSTER, MA",9953.27636044338
788.0,"USGS 01094455 NORTH NASHUA RIVER AT LEOMINSTER, MA",9954.5604512753
788.0,"USGS 01094950 STILLWATER RIVER AT WEST STERLING, MA",9965.427920731534
788.0,"USGS 01095920 NASHUA RIVER NEAR AYER, MA",9944.622123737825
788.0,"USGS 01096603 ASSABET RIVER NEAR WESTBOROUGH, MA",9975.299650317278
788.0,"USGS 01096870 ASSABET RIVER AT COX ST NEAR HUDSON, MA",9959.945737828632
788.0,"USGS 01097000 ASSABET RIVER AT MAYNARD, MA",9953.163855979254
788.0,"USGS 01097050 ASSABET RIVER AT MAIN ST NEAR CONCORD, MA",9948.510209452284
788.0,"USGS 01097390 ASSABET RIVER AT RT 2 NEAR CONCORD, MA",9947.666040984608
788.0,"USGS 01098704 WARD BROOK NEAR MARLBOROUGH, MA",9962.763549468085
788.0,"USGS 01098705 SEWAGE BROOK NEAR MARLBOROUGH, MA",9962.727954476435
788.0,"USGS 01099000 CONCORD RIVER AT LOWELL, MA",9928.121855769405
788.0,"USGS 01100000 MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA",9926.347504551746
788.0,"USGS 01100500 MERRIMACK RIVER AT LAWRENCE, MA",9915.057688063742
788.0,"USGS 01103280 CHARLES RIVER AT MEDWAY, MA",9979.806857599626
788.0,"USGS 01103305 CHARLES RIVER NEAR MILLIS, MA",9979.441106609505
788.0,"USGS 01107100 TOWN RIVER AT BRIDGEWATER, MA",9978.123955694897
788.0,"USGS 01109650 BLACKSTONE RIVER RT 146 AT WORCESTER, MA",9985.970340290023
788.0,"USGS 01109660 BLACKSTONE RIVER NEAR MILLBURY, MA",9987.747654232224
788.0,"USGS 01170006 DEERFIELD R, STILLWATER BR, AT WEST DEERFIELD, MA",9987.383617281102
788.0,"USGS 01170150 GREEN RIVER NEAR GREENFIELD, MA",9974.95757040945
788.0,"USGS 01177000 CHICOPEE RIVER AT INDIAN ORCHARD, MA",10019.51364067288
788.0,"USGS 01181008 WESTFIELD RIVER AT HUNTINGTON, MA",10026.049860591875
788.0,"USGS 01185500 WEST BRANCH FARMINGTON RIVER NEAR NEW BOSTON, MA",10048.009483537273
788.0,"USGS 01197134 HOUSATONIC RIVER AT NEW LENOX, MA",10022.588420169632
788.0,"USGS 01197500 HOUSATONIC RIVER NEAR GREAT BARRINGTON, MA",10042.87140216112
788.0,"USGS 01332500 HOOSIC RIVER NEAR WILLIAMSTOWN, MA",9989.048024707305
788.0,"USGS 01096720 ASSABET RIVER AT BOUNDARY ST. NR NORTHBOROUGH, MA",9968.335181724939
788.0,"USGS 01095505 NASHUA RIVER 0.4 MI UPSTREAM RT 110 AT CLINTON, MA",9962.022236552879
788.0,"USGS 423033071185001 CONCORD R RT225 CARLISLE-BEDFORD, MA",9940.418990238326
788.0,USGS 423506071171401 CONCORD R POLLAND ST,9931.923686323622
788.0,USGS 421700071381901 ASSABET RIVER DS FROM WESTBOROUGH WTP AT ROUTE 9,9974.914483792501
788.0,"USGS 01096725 ASSABET RIVER, DS MARLBOROUGH WWTP",9967.87800005536
788.0,"USGS 01183610 WESTFIELD RIVER AT BRIDGE ST AT NORTH AGAWAM, MA",10030.06247358845
788.0,"USGS 01173515 WARE RIVER NEAR PALMER, MA.",10007.936221798562
788.0,"USGS 01100475 MERRIMACK R AT ABE BASHARA BOAT HOUSE LAWRENCE, MA",9917.114931035576
788.0,"USGS 01106444 SALISBURY PLAIN R NR MATFIELD ST E BRIDGEWATER, MA",9974.4781922155
788.0,"USGS 01106438 SALISBURY PLAIN R AT SARGENT'S WAY, BROCKTON, MA",9973.929492118426
788.0,"USGS 01095506 NASHUA RIVER AT ROUTE 110, CLINTON, MA",9961.664574835977
788.0,"USGS 01168305 COLD RIVER NEAR CHARLEMONT, MA",9987.356314236593
788.0,"USGS 01094445 NORTH NASHUA R NR LANIDES LN, E. FITCHBURG, MA",9952.720023503603
788.0,"USGS 01331393 HOOSIC RIVER NEAR GROVE STREET, ADAMS, MA",9998.247428565794
788.0,"USGS 01096876 ASSEBET RIVER AT ROUTE 62, HUDSON, MA",9958.71900344814
788.0,"USGS 01094465 NORTH NASHUA RIVER AT MECHANIC ST, LEOMINSTER, MA",9954.80963389929
788.0,"USGS 01109048 THREEMILE RIVER AT NORTON AVE, TAUNTON, MA",9991.295221380607
788.0,"USGS 01109043 THREEMILE RIVER AT CRANE ST, TAUNTON, MA",9990.199628434375
788.0,"USGS 01107799 NEMASKET RIVER AT PLYMOUTH ST, MIDDLEBOROUGH, MA",9983.633470417564
788.0,"USGS 01107798 NEMASKET R AT OLIVER MILL PARK, MIDDLEBOROUGH, MA",9984.728241862294
788.0,"USGS 01103139 CHARLES RIVER AT MELLEN STREET, MILFORD, MA",9986.246563498675
788.0,"USGS 01103138 CHARLES RIVER AT MILFORD SEWER PLANT, MILFORD, MA",9986.165669922166
788.0,"USGS 01166630 MILLERS RIVER AT BRIDGE STREET, MILLERS FALLS, MA",9977.097780878776
788.0,"USGS 010965043 NASHUA RIVER DOWNSTREAM, PEPPERELL, MA",9933.108093314651
788.0,"USGS 010965042 NASHUA RIVER UPSTREAM, PEPPERELL, MA",9933.519650047985
788.0,"USGS 01108415 TAUNTON RIVER DOWNSTREAM, TAUNTON, MA",9995.426307825936
788.0,"USGS 01108414 TAUNTON RIVER UPSTREAM, TAUNTON, MA",9994.448426354853
788.0,"USGS 01095862 NASHUA RIVER NEAR MCPHERSON ROAD, SHIRLEY, MA",9946.960928521365
788.0,"USGS 01098880 CONCORD RIVER NEAR LOWELL ROAD, CONCORD, MA",9946.202362078282
788.0,"USGS 01362147 WRIGHT BROOK NEAR MOUNT WASHINGTON, MA",10059.976241621363
788.0,"USGS 01097026 ASSABET RIVER AT POWDERMILL RD AT ACTON, MA",9951.50978766368
788.0,"USGS 011006065 SHAWSHEEN RIVER AT BRIDGE STREET NR TEWKSBURY, MA",9927.51380742592
788.0,"USGS 01108050 SAWMILL BROOK AT CONANT ST BRIDGEWATER, MA",9981.342137401474
788.0,"USGS 01108055 SAWMILL BROOK AT ROUTE 28, BRIDGEWATER, MA",9982.692104975344
788.0,"USGS 011006712 MERRIMACK RIVER NEAR HAVERHILL, MA",9906.090573387191
788.0,"USGS 01107102 TOWN RIVER AT HAYWARD ST, BRIDGEWATER, MA",9977.327163892005
21260.0,"USGS 01094450 NORTH NASHUA RIVER AT NORTH LEOMINSTER, MA",9870.491987976415
21260.0,"USGS 01094455 NORTH NASHUA RIVER AT LEOMINSTER, MA",9871.785811972739
21260.0,"USGS 01094950 STILLWATER RIVER AT WEST STERLING, MA",9882.639969519503
21260.0,"USGS 01095920 NASHUA RIVER NEAR AYER, MA",9861.891523505623
21260.0,"USGS 01096603 ASSABET RIVER NEAR WESTBOROUGH, MA",9892.653131403766
21260.0,"USGS 01096870 ASSABET RIVER AT COX ST NEAR HUDSON, MA",9877.304279961956
21260.0,"USGS 01097000 ASSABET RIVER AT MAYNARD, MA",9870.558224903301
21260.0,"USGS 01097050 ASSABET RIVER AT MAIN ST NEAR CONCORD, MA",9865.925369202349
21260.0,"USGS 01097390 ASSABET RIVER AT RT 2 NEAR CONCORD, MA",9865.077358308534
21260.0,"USGS 01098704 WARD BROOK NEAR MARLBOROUGH, MA",9880.162571154997
21260.0,"USGS 01098705 SEWAGE BROOK NEAR MARLBOROUGH, MA",9880.12922675591
21260.0,"USGS 01099000 CONCORD RIVER AT LOWELL, MA",9845.524570705862
21260.0,"USGS 01100000 MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA",9843.744094903635
21260.0,"USGS 01100500 MERRIMACK RIVER AT LAWRENCE, MA",9832.504850208024
21260.0,"USGS 01103280 CHARLES RIVER AT MEDWAY, MA",9897.327441463918
21260.0,"USGS 01103305 CHARLES RIVER NEAR MILLIS, MA",9896.977210637411
21260.0,"USGS 01107100 TOWN RIVER AT BRIDGEWATER, MA",9895.897356565289
21260.0,"USGS 01109650 BLACKSTONE RIVER RT 146 AT WORCESTER, MA",9903.268573086618
21260.0,"USGS 01109660 BLACKSTONE RIVER NEAR MILLBURY, MA",9905.055204619614
21260.0,"USGS 01170006 DEERFIELD R, STILLWATER BR, AT WEST DEERFIELD, MA",9904.182268830416
21260.0,"USGS 01170150 GREEN RIVER NEAR GREENFIELD, MA",9891.724431223782
21260.0,"USGS 01177000 CHICOPEE RIVER AT INDIAN ORCHARD, MA",9936.483702599327
21260.0,"USGS 01181008 WESTFIELD RIVER AT HUNTINGTON, MA",9942.829545966813
21260.0,"USGS 01185500 WEST BRANCH FARMINGTON RIVER NEAR NEW BOSTON, MA",9964.738693247067
21260.0,"USGS 01197134 HOUSATONIC RIVER AT NEW LENOX, MA",9939.141939707768
21260.0,"USGS 01197500 HOUSATONIC RIVER NEAR GREAT BARRINGTON, MA",9959.42062465516
21260.0,"USGS 01332500 HOOSIC RIVER NEAR WILLIAMSTOWN, MA",9905.54643654067
21260.0,"USGS 01096720 ASSABET RIVER AT BOUNDARY ST. NR NORTHBOROUGH, MA",9885.67907102992
21260.0,"USGS 01095505 NASHUA RIVER 0.4 MI UPSTREAM RT 110 AT CLINTON, MA",9879.306523834302
21260.0,"USGS 423033071185001 CONCORD R RT225 CARLISLE-BEDFORD, MA",9857.853712628446
21260.0,USGS 423506071171401 CONCORD R POLLAND ST,9849.346096106703
21260.0,USGS 421700071381901 ASSABET RIVER DS FROM WESTBOROUGH WTP AT ROUTE 9,9892.266687734735
21260.0,"USGS 01096725 ASSABET RIVER, DS MARLBOROUGH WWTP",9885.221661812177
21260.0,"USGS 01183610 WESTFIELD RIVER AT BRIDGE ST AT NORTH AGAWAM, MA",9946.993464812454
21260.0,"USGS 01173515 WARE RIVER NEAR PALMER, MA.",9924.986150741353
21260.0,"USGS 01100475 MERRIMACK R AT ABE BASHARA BOAT HOUSE LAWRENCE, MA",9834.554758776922
21260.0,"USGS 01106444 SALISBURY PLAIN R NR MATFIELD ST E BRIDGEWATER, MA",9892.232205308144
21260.0,"USGS 01106438 SALISBURY PLAIN R AT SARGENT'S WAY, BROCKTON, MA",9891.665521361476
21260.0,"USGS 01095506 NASHUA RIVER AT ROUTE 110, CLINTON, MA",9878.947814007339
21260.0,"USGS 01168305 COLD RIVER NEAR CHARLEMONT, MA",9903.979329772295
21260.0,"USGS 01094445 NORTH NASHUA R NR LANIDES LN, E. FITCHBURG, MA",9869.931137066447
21260.0,"USGS 01331393 HOOSIC RIVER NEAR GROVE STREET, ADAMS, MA",9914.786097287544
21260.0,"USGS 01096876 ASSEBET RIVER AT ROUTE 62, HUDSON, MA",9876.085869910366
21260.0,"USGS 01094465 NORTH NASHUA RIVER AT MECHANIC ST, LEOMINSTER, MA",9872.041762622377
21260.0,"USGS 01109048 THREEMILE RIVER AT NORTON AVE, TAUNTON, MA",9909.000709840804
21260.0,"USGS 01109043 THREEMILE RIVER AT CRANE ST, TAUNTON, MA",9907.897546547749
21260.0,"USGS 01107799 NEMASKET RIVER AT PLYMOUTH ST, MIDDLEBOROUGH, MA",9901.457010767168
21260.0,"USGS 01107798 NEMASKET R AT OLIVER MILL PARK, MIDDLEBOROUGH, MA",9902.561678469041
21260.0,"USGS 01103139 CHARLES RIVER AT MELLEN STREET, MILFORD, MA",9903.72035330687
21260.0,"USGS 01103138 CHARLES RIVER AT MILFORD SEWER PLANT, MILFORD, MA",9903.635727936937
21260.0,"USGS 01166630 MILLERS RIVER AT BRIDGE STREET, MILLERS FALLS, MA",9893.944010457168
21260.0,"USGS 010965043 NASHUA RIVER DOWNSTREAM, PEPPERELL, MA",9850.369503680708
21260.0,"USGS 010965042 NASHUA RIVER UPSTREAM, PEPPERELL, MA",9850.780380730026
21260.0,"USGS 01108415 TAUNTON RIVER DOWNSTREAM, TAUNTON, MA",9913.178214965472
21260.0,"USGS 01108414 TAUNTON RIVER UPSTREAM, TAUNTON, MA",9912.202798261538
21260.0,"USGS 01095862 NASHUA RIVER NEAR MCPHERSON ROAD, SHIRLEY, MA",9864.237289447012
21260.0,"USGS 01098880 CONCORD RIVER NEAR LOWELL ROAD, CONCORD, MA",9863.63099813144
21260.0,"USGS 01362147 WRIGHT BROOK NEAR MOUNT WASHINGTON, MA",9976.503099213518
21260.0,"USGS 01097026 ASSABET RIVER AT POWDERMILL RD AT ACTON, MA",9868.911459569605
21260.0,"USGS 011006065 SHAWSHEEN RIVER AT BRIDGE STREET NR TEWKSBURY, MA",9844.97746437604
21260.0,"USGS 01108050 SAWMILL BROOK AT CONANT ST BRIDGEWATER, MA",9899.135556622343
21260.0,"USGS 01108055 SAWMILL BROOK AT ROUTE 28, BRIDGEWATER, MA",9900.484054573863
21260.0,"USGS 011006712 MERRIMACK RIVER NEAR HAVERHILL, MA",9823.54770165419
21260.0,"USGS 01107102 TOWN RIVER AT HAYWARD ST, BRIDGEWATER, MA",9895.109937157486
776.0,"USGS 01094450 NORTH NASHUA RIVER AT NORTH LEOMINSTER, MA",9968.38811249123
776.0,"USGS 01094455 NORTH NASHUA RIVER AT LEOMINSTER, MA",9969.670838792066
776.0,"USGS 01094950 STILLWATER RIVER AT WEST STERLING, MA",9980.540131589261
776.0,"USGS 01095920 NASHUA RIVER NEAR AYER, MA",9959.726388532294
776.0,"USGS 01096603 ASSABET RIVER NEAR WESTBOROUGH, MA",9990.392044180511
776.0,"USGS 01096870 ASSABET RIVER AT COX ST NEAR HUDSON, MA",9975.037475988785
776.0,"USGS 01097000 ASSABET RIVER AT MAYNARD, MA",9968.250599681674
776.0,"USGS 01097050 ASSABET RIVER AT MAIN ST NEAR CONCORD, MA",9963.594056205293
776.0,"USGS 01097390 ASSABET RIVER AT RT 2 NEAR CONCORD, MA",9962.750429106703
776.0,"USGS 01098704 WARD BROOK NEAR MARLBOROUGH, MA",9977.849608051783
776.0,"USGS 01098705 SEWAGE BROOK NEAR MARLBOROUGH, MA",9977.813697854099
776.0,"USGS 01099000 CONCORD RIVER AT LOWELL, MA",9943.2075170047
776.0,"USGS 01100000 MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA",9941.434029961934
776.0,"USGS 01100500 MERRIMACK RIVER AT LAWRENCE, MA",9930.137165749253
776.0,"USGS 01103280 CHARLES RIVER AT MEDWAY, MA",9994.875810024274
776.0,"USGS 01103305 CHARLES RIVER NEAR MILLIS, MA",9994.507881790601
776.0,"USGS 01107100 TOWN RIVER AT BRIDGEWATER, MA",9993.157369102213
776.0,"USGS 01109650 BLACKSTONE RIVER RT 146 AT WORCESTER, MA",10001.070430475485
776.0,"USGS 01109660 BLACKSTONE RIVER NEAR MILLBURY, MA",10002.846434562574
